7.371,-0.066, -0.004
7.366,0.078, 0.072
7.369,-0.056, -0.019
7.347,-0.050, -0.047
7.369,0.035, -0.025
7.374,0.029, 0.048
7.366,0.075, 0.069
7.366,0.252, 0.042
7.320,-0.078, -0.068
7.362,0.093, -0.025
7.340,-0.081, 0.008
7.366,-0.078, 0.039
7.366,-0.191, 0.048
7.279,-0.145, -0.001
7.342,-0.099, -0.080
7.347,-0.014, -0.126
7.347,-0.084, 0.085
7.340,0.530, -0.062
7.284,-0.124, 0.042
7.357,0.212, 0.027
7.318,0.359, 0.030
7.282,-0.108, 0.051
7.337,-0.081, 0.097
7.342,-0.188, -0.056
7.349,-0.157, -0.126
7.357,0.234, 0.054
7.265,0.008, -0.022
7.318,0.252, -0.004
7.342,0.133, 0.082
7.359,0.142, 0.136
7.316,-0.285, 0.106
7.299,-0.240, -0.004
7.347,-0.166, -0.025
7.299,-0.291, -0.047
7.342,0.060, 0.005
7.349,-0.121, -0.031
7.347,-0.237, 0.054
7.250,-0.011, -0.108
7.337,-0.179, 0.103
7.342,-0.111, -0.044
7.238,0.267, 0.057
7.349,0.127, 0.014
7.282,0.264, -0.089
7.352,0.173, -0.074
7.342,-0.237, 0.063
7.296,0.365, -0.001
7.333,0.343, 0.088
7.323,-0.218, 0.020
7.328,-0.182, -0.007
7.335,0.420, 0.039
7.333,-0.215, -0.117
7.320,-0.447, 0.042
7.337,0.157, -0.010
7.304,0.411, -0.071
7.342,-0.124, -0.001
7.333,-0.243, -0.022
7.325,-0.325, -0.010
7.345,0.090, -0.062
7.296,0.304, 0.072
7.337,-0.081, -0.022
7.342,-0.279, 0.133
7.294,-0.276, -0.022
7.337,0.102, 0.024
7.318,-0.288, -0.178
7.296,0.273, 0.014
7.245,0.182, 0.063
7.243,0.191, -0.028
7.333,0.102, -0.047
7.347,-0.175, 0.027
7.299,0.350, -0.053
7.349,0.212, 0.069
7.250,0.249, -0.105
7.316,-0.056, -0.150
7.250,0.166, 0.011
7.335,-0.328, 0.057
7.333,-0.160, -0.044
7.347,-0.246, 0.060
7.342,-0.072, -0.083
7.335,-0.172, -0.065
7.337,-0.078, 0.054
7.287,0.401, -0.059
7.354,-0.392, 0.002
7.354,0.041, -0.077
7.267,0.014, -0.016
7.357,-0.273, 0.082
7.325,-0.209, 0.033
7.241,0.151, -0.013
7.330,0.154, -0.038
7.335,-0.121, -0.034
7.337,-0.078, 0.072
7.333,-0.026, -0.022
7.333,-0.197, -0.068
7.328,0.029, -0.013
7.354,0.289, -0.007
7.352,-0.044, 0.002
7.265,0.411, 0.124
7.337,0.258, -0.025
7.337,-0.121, -0.007
7.364,0.026, 0.030
7.245,0.197, -0.034
7.250,0.389, 0.008
7.352,0.301, -0.013
7.248,0.169, -0.111
7.328,0.408, 0.072
7.270,0.215, 0.011
7.352,0.371, 0.017
7.347,-0.136, 0.014
7.342,-0.243, -0.175
7.352,0.420, -0.056
7.270,0.350, -0.001
7.345,-0.172, -0.007
7.352,0.227, 0.097
7.340,-0.081, -0.025
7.345,0.105, 0.002
7.337,-0.090, -0.077
7.412,0.160, 0.048
7.340,-0.114, 0.002
7.349,-0.166, 0.002
7.313,0.209, 0.042
7.354,-0.108, 0.066
7.349,-0.041, -0.059
7.352,-0.035, -0.007
7.347,0.017, -0.013
7.349,0.066, -0.089
7.417,-0.111, 0.112
7.347,0.020, 0.024
7.337,0.234, -0.065
7.407,-0.163, 0.082
7.296,-0.139, -0.007
7.359,0.121, 0.020
7.371,0.133, 0.094
7.352,0.081, -0.019
7.364,0.151, 0.045
7.424,0.060, 0.078
7.349,-0.032, 0.103
7.354,-0.014, -0.062
7.333,-0.191, 0.024
7.364,0.035, 0.017
7.427,0.289, -0.010
7.337,-0.017, -0.102
7.366,-0.056, -0.053
7.362,-0.032, -0.007
7.359,-0.075, 0.075
7.359,-0.001, -0.108
7.357,-0.096, 0.133
7.364,-0.084, 0.024
7.364,-0.026, -0.025
7.364,-0.020, 0.008
7.374,-0.044, 0.033
7.352,-0.050, -0.086
7.354,-0.056, -0.102
7.364,-0.105, -0.028
7.364,-0.063, -0.053
7.357,0.096, 0.008
7.357,0.020, 0.091
7.357,0.044, 0.115
7.359,-0.093, -0.071
7.333,0.093, -0.022
7.354,0.124, -0.102
7.354,-0.151, -0.001
7.359,-0.001, 0.112
7.407,0.069, -0.016
7.352,-0.005, 0.017
7.434,0.124, 0.011
7.391,-0.001, 0.066
7.354,0.023, 0.124
7.417,0.050, 0.054
7.345,-0.124, -0.019
7.432,-0.334, 0.039
7.352,0.038, -0.050
7.366,0.060, -0.086
7.403,0.118, -0.025
7.345,0.096, 0.124
7.349,0.005, -0.041
7.376,0.050, -0.007
7.337,-0.072, -0.056
7.357,-0.261, -0.059
7.349,-0.249, 0.155
7.299,-0.102, -0.083
7.357,0.078, -0.001
7.342,-0.221, -0.050
7.337,-0.142, 0.020
7.347,0.169, -0.025
7.410,-0.423, 0.020
7.325,0.206, -0.044
7.424,-0.008, -0.053
7.407,-0.343, -0.004
7.347,0.047, -0.068
7.328,0.157, 0.078
7.318,-0.029, 0.030
7.313,-0.389, -0.010
7.417,-0.288, 0.106
7.340,-0.383, -0.038
7.282,0.084, -0.047
7.369,-0.429, 0.030
7.333,-0.209, -0.053
7.323,0.053, 0.017
7.333,-0.450, 0.005
7.335,0.163, -0.074
7.289,-0.404, -0.068
7.330,-0.252, 0.097
7.229,-0.246, 0.085
7.366,0.026, 0.033
7.318,0.096, -0.022
7.335,0.237, -0.019
7.333,0.234, 0.088
7.330,0.282, -0.102
7.330,0.218, 0.002
7.328,0.169, -0.038
7.323,-0.056, -0.059
7.340,-0.270, 0.036
7.342,0.142, -0.092
7.296,-0.224, 0.057
7.323,-0.291, 0.103
7.328,-0.133, 0.072
7.328,0.133, -0.019
7.316,-0.182, 0.011
7.328,-0.175, 0.036
7.342,-0.148, -0.001
7.323,-0.151, 0.075
7.219,-0.124, 0.136
7.318,-0.301, 0.020
7.231,-0.209, -0.056
7.316,0.050, -0.016
7.320,-0.276, 0.048
7.328,-0.056, 0.011
7.258,0.017, -0.019
7.328,-0.197, 0.060
7.345,-0.331, 0.054
7.328,0.276, 0.060
7.318,-0.041, -0.031
7.318,0.124, 0.066
7.241,-0.243, -0.102
7.308,-0.121, -0.041
7.291,-0.505, 0.030
7.313,-0.029, -0.050
7.340,0.118, -0.059
7.226,-0.438, 0.039
7.337,0.078, 0.103
7.308,0.087, -0.047
7.236,-0.316, 0.020
7.325,0.096, 0.048
7.342,-0.188, -0.016
7.233,-0.291, -0.056
7.316,-0.420, -0.025
7.313,0.231, 0.088
7.294,-0.319, 0.027
7.316,-0.270, 0.054
7.337,0.206, 0.024
7.325,-0.001, 0.097
7.255,-0.179, -0.022
7.313,-0.108, -0.074
7.318,0.005, 0.027
7.325,-0.117, -0.004
7.318,0.078, 0.045
7.313,0.136, -0.004
7.262,-0.282, 0.030
7.289,-0.365, 0.103
7.349,-0.105, 0.060
7.349,-0.182, -0.025
7.294,-0.398, -0.099
7.323,-0.130, -0.025
7.333,0.398, -0.138
7.241,-0.050, -0.010
7.323,0.292, -0.044
7.318,-0.139, -0.056
7.316,-0.194, -0.163
7.352,0.063, 0.127
7.325,-0.151, -0.001
7.328,-0.139, 0.002
7.340,-0.334, 0.030
7.233,-0.243, -0.071
7.323,-0.063, 0.020
7.328,-0.288, -0.038
7.337,0.148, -0.022
7.318,-0.059, -0.062
7.308,-0.185, -0.050
7.325,-0.029, -0.028
7.335,-0.349, 0.033
7.357,-0.154, -0.001
7.306,-0.252, -0.028
7.330,-0.316, -0.016
7.320,0.273, 0.072
7.306,-0.438, 0.057
7.333,0.148, -0.013
7.328,0.273, -0.013
7.328,0.203, 0.100
7.335,0.234, 0.066
7.328,0.029, -0.080
7.330,0.322, 0.069
7.325,-0.035, -0.062
7.316,-0.539, -0.074
7.328,-0.099, 0.017
7.330,0.060, 0.097
7.335,-0.014, -0.120
7.335,0.020, 0.030
7.328,0.142, 0.048
7.328,-0.093, -0.028
7.415,-0.365, 0.118
7.342,-0.307, -0.059
7.342,0.154, -0.111
7.330,0.096, 0.030
7.357,-0.194, 0.075
7.412,-0.069, -0.141
7.330,-0.111, 0.085
7.376,-0.081, 0.057
7.340,0.111, 0.033
7.340,-0.221, -0.077
7.410,-0.053, 0.002
7.328,-0.072, 0.030
7.349,-0.121, 0.109
7.420,-0.148, 0.048
7.330,0.023, -0.025
7.357,-0.063, -0.150
7.347,-0.029, -0.041
7.345,0.041, 0.017
7.352,0.078, 0.088
7.347,-0.185, -0.111
7.354,0.105, -0.044
7.352,0.017, -0.031
7.436,0.060, 0.011
7.347,0.005, 0.103
7.347,-0.035, -0.053
7.342,-0.084, -0.041
7.357,-0.179, 0.136
7.352,-0.270, -0.004
7.342,-0.093, 0.094
7.354,-0.209, 0.036
7.347,0.005, 0.063
7.347,0.124, -0.053
7.347,0.035, 0.048
7.347,0.139, 0.060
7.337,0.063, 0.008
7.337,0.160, -0.025
7.337,0.093, 0.011
7.335,0.145, 0.140
7.349,0.157, -0.016
7.333,0.227, -0.013
7.328,0.060, 0.048
7.323,0.136, 0.011
7.231,0.011, 0.005
7.316,0.111, -0.068
7.207,0.224, 0.017
7.325,0.130, 0.008
7.308,0.206, 0.091
7.316,0.405, -0.044
7.265,0.594, 0.069
7.301,0.447, -0.044
7.316,0.240, 0.082
7.202,0.209, -0.227
7.161,0.563, 0.011
7.275,0.267, 0.066
7.291,0.298, 0.020
7.275,0.603, 0.057
7.270,0.875, -0.096
7.284,0.377, -0.016
7.275,0.292, 0.130
7.156,1.003, 0.014
7.158,0.811, -0.010
7.250,0.914, 0.133
7.113,0.569, -0.001
7.270,0.389, 0.082
7.250,0.316, 0.057
7.219,0.136, 0.002
7.178,0.295, -0.031
7.071,0.896, 0.011
7.168,0.841, 0.042
7.260,0.343, -0.105
7.245,0.285, -0.019
7.253,0.221, 0.066
7.253,0.737, 0.054
7.144,0.191, 0.127
7.248,0.514, -0.080
7.250,0.533, 0.066
7.248,1.027, 0.054
7.248,0.725, -0.065
7.236,0.591, 0.011
7.120,0.988, -0.065
7.231,0.450, 0.024
7.132,0.948, 0.164
7.241,0.557, 0.048
7.009,0.881, 0.078
7.236,0.423, -0.028
7.021,0.914, -0.044
7.216,0.676, -0.114
7.091,0.160, 0.020
6.994,0.872, -0.022
7.064,0.310, 0.011
7.221,0.533, 0.030
6.980,0.936, -0.108
7.221,1.033, -0.108
7.221,0.569, 0.030
7.088,0.224, 0.075
7.219,0.850, 0.033
7.207,0.734, -0.096
7.216,0.505, 0.005
7.016,0.856, -0.041
7.096,0.197, -0.105
7.081,0.289, -0.041
7.158,0.221, 0.042
7.137,1.104, -0.025
7.229,0.524, -0.041
6.996,0.881, 0.109
7.059,1.061, 0.155
7.224,0.685, -0.013
7.224,0.667, 0.100
7.221,0.273, 0.011
7.163,0.261, 0.005
7.163,0.939, 0.066
7.226,0.508, 0.005
7.212,0.753, 0.100
7.108,0.215, 0.094
7.018,0.835, 0.002
7.173,0.801, -0.044
7.059,0.505, 0.097
7.163,0.414, 0.054
7.134,0.847, 0.088
7.250,0.453, -0.080
7.033,1.021, -0.120
7.086,0.899, -0.001
7.243,0.661, 0.069
7.253,1.104, 0.017
7.229,0.502, -0.010
7.238,0.502, -0.016
7.168,0.542, 0.222
7.250,0.615, 0.103
7.250,0.649, -0.111
7.258,0.191, 0.020
7.262,0.459, 0.030
7.262,0.267, 0.036
7.134,0.227, 0.127
7.313,0.441, 0.005
7.262,0.737, -0.010
7.260,0.447, 0.121
7.267,0.426, -0.059
7.267,0.340, -0.013
7.270,0.496, 0.057
7.260,0.173, 0.057
7.291,0.289, -0.010
7.270,0.466, 0.039
7.265,0.606, 0.085
7.287,0.142, 0.011
7.284,0.307, 0.048
7.173,0.627, -0.080
7.296,0.151, -0.108
7.284,0.240, 0.008
7.287,0.234, -0.147
7.289,0.289, 0.057
7.287,0.231, -0.129
7.158,0.200, 0.085
7.299,0.255, 0.133
7.304,0.365, 0.063
7.231,0.307, 0.033
7.308,0.136, -0.074
7.308,0.157, -0.068
7.381,0.469, 0.048
7.296,-0.023, 0.069
7.250,0.093, -0.041
7.299,0.209, 0.017
7.320,0.017, 0.042
7.316,0.151, -0.016
7.359,0.304, 0.027
7.318,0.099, 0.036
7.313,0.011, 0.017
7.342,0.270, -0.083
7.282,0.102, -0.132
7.318,0.157, -0.034
7.333,0.169, 0.042
7.308,0.191, 0.149
7.320,0.163, 0.020
7.308,-0.090, 0.017
7.325,0.032, -0.004
7.330,0.005, 0.088
7.328,0.151, -0.001
7.333,0.020, -0.074
7.330,0.038, -0.077
7.323,0.008, -0.068
7.328,0.017, 0.091
7.335,-0.047, -0.044
7.405,-0.026, 0.033
7.333,0.002, 0.078
7.357,-0.130, -0.019
7.328,-0.148, -0.047
7.333,-0.151, -0.013
7.325,-0.105, 0.014
7.333,-0.145, -0.022
7.323,-0.172, -0.028
7.330,0.066, 0.060
7.323,-0.102, 0.100
7.345,-0.151, -0.047
7.320,-0.090, 0.030
7.325,-0.154, 0.100
7.320,-0.200, 0.106
7.282,-0.136, 0.069
7.308,-0.206, -0.047
7.337,-0.032, 0.078
7.323,-0.246, -0.077
7.320,-0.218, 0.024
7.311,-0.331, 0.024
7.301,-0.145, -0.129
7.304,-0.276, -0.013
7.313,-0.392, 0.039
7.306,-0.508, -0.010
7.277,-0.111, 0.082
7.200,-0.319, -0.126
7.282,-0.307, 0.115
7.299,-0.130, 0.060
7.349,-0.752, 0.005
7.289,-0.569, 0.057
7.185,-0.594, -0.034
7.267,-0.487, -0.062
7.168,-0.545, -0.004
7.282,-0.472, -0.138
7.267,-0.700, -0.111
7.139,-0.380, -0.010
7.265,-0.771, -0.044
7.272,-0.264, -0.044
7.132,-0.624, -0.053
7.195,-0.850, 0.048
7.275,-0.356, -0.105
7.202,-0.423, 0.002
7.260,-0.304, -0.047
7.275,-0.185, 0.027
7.270,-0.136, -0.001
7.255,-0.325, -0.022
7.262,-0.468, 0.094
7.127,-0.749, -0.016
7.245,-0.719, 0.033
7.262,-0.716, 0.066
7.137,-0.655, 0.109
7.253,-0.346, 0.002
7.171,-0.368, 0.161
7.253,-0.520, -0.053
7.243,-0.584, 0.042
7.250,-0.273, 0.106
7.233,-0.261, 0.069
7.156,-0.966, 0.075
7.122,-0.728, 0.127
7.233,-0.679, -0.056
7.115,-0.563, 0.060
7.023,-0.707, 0.011
7.163,-0.832, -0.044
7.238,-0.667, 0.149
7.226,-0.633, 0.109
7.224,-0.334, 0.008
7.216,-0.728, 0.005
7.226,-0.462, 0.057
7.221,-0.346, 0.207
6.994,-0.878, 0.063
7.071,-1.042, 0.005
7.045,-0.865, 0.072
7.221,-0.682, 0.072
7.050,-0.765, 0.048
7.212,-0.472, 0.008
7.202,-0.346, 0.033
7.214,-0.511, 0.014
6.980,-0.899, -0.041
7.207,-0.343, 0.008
7.004,-0.719, 0.072
7.137,-0.746, 0.124
7.204,-0.871, 0.072
6.992,-0.734, 0.069
6.980,-0.997, -0.025
7.204,-0.285, -0.092
7.202,-0.584, -0.138
7.214,-0.865, 0.011
7.204,-0.447, 0.017
7.113,-0.844, 0.124
7.209,-0.368, 0.069
7.091,-0.349, -0.025
7.190,-0.774, -0.028
7.200,-0.630, -0.062
7.132,-0.411, -0.086
7.202,-0.502, -0.034
7.197,-0.731, -0.034
7.086,-0.414, -0.132
7.187,-0.639, 0.024
7.086,-0.264, -0.028
7.062,-0.285, 0.063
7.212,-0.728, 0.072
7.209,-0.356, 0.005
7.192,-0.774, -0.065
6.994,-0.621, 0.136
7.207,-0.520, -0.077
7.009,-0.627, 0.020
7.204,-0.536, -0.053
7.216,-0.514, 0.045
7.151,-0.401, 0.051
7.212,-0.356, -0.123
7.212,-0.548, 0.036
7.216,-0.426, -0.028
7.221,-0.426, 0.097
7.011,-0.646, 0.017
7.207,-0.591, 0.100
7.216,-0.401, 0.045
7.030,-0.920, -0.025
7.219,-0.795, 0.051
7.212,-0.511, 0.014
7.134,-0.233, 0.033
7.113,-0.160, 0.060
7.021,-0.707, 0.039
7.178,-0.600, -0.184
7.229,-0.630, -0.071
7.018,-0.682, -0.010
7.238,-0.377, -0.004
7.091,-0.920, 0.039
7.231,-0.533, 0.054
7.207,-0.914, 0.121
7.052,-0.499, 0.118
7.195,-0.752, 0.078
7.241,-0.685, 0.033
7.243,-0.588, 0.054
7.243,-0.417, 0.085
7.245,-0.655, 0.027
7.258,-0.777, -0.025
7.175,-0.383, 0.091
7.260,-0.523, 0.014
7.180,-0.188, 0.124
7.113,-0.243, 0.130
7.258,-0.325, -0.019
7.163,-0.230, -0.062
7.262,-0.377, -0.016
7.265,-0.313, -0.114
7.195,-0.395, 0.042
7.250,-0.243, -0.080
7.216,-0.102, -0.068
7.272,-0.188, 0.057
7.212,-0.462, 0.036
7.282,-0.142, -0.050
7.284,-0.142, 0.069
7.287,-0.603, 0.039
7.275,-0.331, -0.071
7.187,-0.264, 0.158
7.260,-0.563, -0.160
7.282,-0.325, -0.068
7.304,-0.172, -0.038
7.250,-0.001, 0.033
7.287,0.014, -0.001
7.289,-0.063, -0.013
7.299,-0.310, 0.005
7.299,-0.313, 0.048
7.294,-0.108, 0.024
7.224,-0.166, 0.042
7.294,-0.163, -0.016
7.289,-0.374, -0.047
7.378,-0.203, -0.074
7.301,-0.114, -0.212
7.316,-0.099, -0.175
7.308,-0.130, 0.036
7.371,-0.047, -0.123
7.308,-0.157, -0.022
7.381,-0.026, -0.111
7.308,-0.090, 0.097
7.313,-0.023, -0.025
7.320,-0.197, 0.112
7.318,-0.139, 0.063
7.311,-0.185, -0.001
7.318,-0.081, -0.028
7.313,-0.059, 0.002
7.313,0.060, 0.146
7.318,-0.001, -0.080
7.308,0.108, -0.065